well_tag_number,drilling_method_code
103284,AIR_ROTARY
103285,DUO_ROTARY
103286,DUO_ROTARY
103287,AIR_ROTARY
103288,AIR_ROTARY
103290,DUO_ROTARY
103291,DUO_ROTARY
103292,DUO_ROTARY
103293,AIR_ROTARY
103294,AIR_ROTARY
103295,DUO_ROTARY
103296,DUO_ROTARY
103297,DUO_ROTARY
103298,DUO_ROTARY
103299,AIR_ROTARY
103300,AIR_ROTARY
103301,DUO_ROTARY
103302,AIR_ROTARY
103303,AIR_ROTARY
103304,DUO_ROTARY
103305,DUO_ROTARY
103306,DUO_ROTARY
103307,DUO_ROTARY
103308,AIR_ROTARY
103309,DUO_ROTARY
103310,AIR_ROTARY
103311,AIR_ROTARY
103312,DUO_ROTARY
103313,DUO_ROTARY
103314,DUO_ROTARY
103315,DUO_ROTARY
103316,DUO_ROTARY
103317,DUO_ROTARY
103318,DUO_ROTARY
103319,DUO_ROTARY
103320,DUO_ROTARY
103321,AIR_ROTARY
103322,DUO_ROTARY
103323,DUO_ROTARY
103324,AIR_ROTARY
103325,DUO_ROTARY
103326,AIR_ROTARY
103327,DUO_ROTARY
103328,DUO_ROTARY
103329,DUO_ROTARY
103330,AIR_ROTARY
103331,AIR_ROTARY
103332,AIR_ROTARY
103333,DUO_ROTARY
103334,AIR_ROTARY
103335,AIR_ROTARY
103336,DUO_ROTARY
103337,AIR_ROTARY
103338,AIR_ROTARY
103339,AIR_ROTARY
103340,DUO_ROTARY
103341,AIR_ROTARY
103342,DUO_ROTARY
103343,AIR_ROTARY
103344,DUO_ROTARY
103345,AIR_ROTARY
103346,AIR_ROTARY
103347,AIR_ROTARY
103348,DUO_ROTARY
103349,AIR_ROTARY
103350,AIR_ROTARY
103351,AIR_ROTARY
103352,AIR_ROTARY
103353,AIR_ROTARY
103354,AIR_ROTARY
103355,DUO_ROTARY
103356,AIR_ROTARY
103357,AIR_ROTARY
103358,AIR_ROTARY
103359,AIR_ROTARY
103360,AIR_ROTARY
103361,DUO_ROTARY
103362,AIR_ROTARY
103363,AIR_ROTARY
103364,AIR_ROTARY
103365,AIR_ROTARY
103366,AIR_ROTARY
103367,AIR_ROTARY
103368,AIR_ROTARY
103369,AIR_ROTARY
103370,DUO_ROTARY
103371,AIR_ROTARY
103372,AIR_ROTARY
103373,AIR_ROTARY
103374,AIR_ROTARY
103375,AIR_ROTARY
103377,AIR_ROTARY
103378,AIR_ROTARY
103379,AIR_ROTARY
103380,AIR_ROTARY
103381,AIR_ROTARY
103382,CABLE_TOOL
103383,AIR_ROTARY
103384,AIR_ROTARY
103385,AIR_ROTARY
103386,AIR_ROTARY
103387,CABLE_TOOL
103388,AIR_ROTARY
103389,AIR_ROTARY
103390,AIR_ROTARY
103391,AIR_ROTARY
103392,AIR_ROTARY
103393,AIR_ROTARY
103394,AIR_ROTARY
103395,AIR_ROTARY
103396,CABLE_TOOL
103397,AIR_ROTARY
103398,AIR_ROTARY
103399,AIR_ROTARY
103400,AIR_ROTARY
103401,CABLE_TOOL
103402,AIR_ROTARY
103403,AIR_ROTARY
103404,AIR_ROTARY
103405,AIR_ROTARY
103406,AIR_ROTARY
103407,AIR_ROTARY
103408,AIR_ROTARY
103409,AIR_ROTARY
103410,AIR_ROTARY
103411,AIR_ROTARY
103412,AIR_ROTARY
103413,AIR_ROTARY
103414,AIR_ROTARY
103415,AIR_ROTARY
103416,AIR_ROTARY
103417,AIR_ROTARY
103418,AIR_ROTARY
103419,AIR_ROTARY
103420,AIR_ROTARY
103421,AIR_ROTARY
103422,AIR_ROTARY
103423,AIR_ROTARY
103424,DUO_ROTARY
103425,AIR_ROTARY
103426,AIR_ROTARY
103427,AIR_ROTARY
103428,AIR_ROTARY
103429,AIR_ROTARY
103430,DUO_ROTARY
103431,CABLE_TOOL
103432,AIR_ROTARY
103433,AIR_ROTARY
103434,AIR_ROTARY
103437,DUO_ROTARY
103438,AIR_ROTARY
103439,AIR_ROTARY
103440,AIR_ROTARY
103441,AIR_ROTARY
103442,AIR_ROTARY
103443,DUO_ROTARY
103444,AIR_ROTARY
103445,AIR_ROTARY
103446,AIR_ROTARY
103447,CABLE_TOOL
103448,DUO_ROTARY
103449,AIR_ROTARY
103450,OTHER
103451,AIR_ROTARY
103452,DUO_ROTARY
103453,AIR_ROTARY
103454,AUGER
103455,DUO_ROTARY
103456,AIR_ROTARY
103457,AIR_ROTARY
103458,CABLE_TOOL
103459,DUO_ROTARY
103460,AIR_ROTARY
103461,AIR_ROTARY
103462,AIR_ROTARY
103463,CABLE_TOOL
103464,AIR_ROTARY
103465,AIR_ROTARY
103466,AIR_ROTARY
103467,AIR_ROTARY
103468,AIR_ROTARY
103469,AIR_ROTARY
103470,AIR_ROTARY
103471,AIR_ROTARY
103472,AIR_ROTARY
103473,AIR_ROTARY
103474,AIR_ROTARY
103475,AIR_ROTARY
103476,AIR_ROTARY
103477,AIR_ROTARY
103478,AIR_ROTARY
103479,AIR_ROTARY
103480,AIR_ROTARY
103481,AIR_ROTARY
103482,AIR_ROTARY
103483,AIR_ROTARY
103484,CABLE_TOOL
103485,AIR_ROTARY
103486,AIR_ROTARY
103487,AIR_ROTARY
103488,AIR_ROTARY
103489,AIR_ROTARY
103490,AIR_ROTARY
103491,AIR_ROTARY
103492,AIR_ROTARY
103493,AIR_ROTARY
103494,AIR_ROTARY
103495,AIR_ROTARY
103496,AIR_ROTARY
103497,AIR_ROTARY
103498,AIR_ROTARY
103499,AIR_ROTARY
103500,AIR_ROTARY
103501,AIR_ROTARY
103502,AIR_ROTARY
103503,AIR_ROTARY
103504,AIR_ROTARY
103505,AIR_ROTARY
103506,CABLE_TOOL
103508,AIR_ROTARY
103509,AIR_ROTARY
103510,AIR_ROTARY
103511,AIR_ROTARY
103512,AIR_ROTARY
103513,AIR_ROTARY
103514,AIR_ROTARY
103515,AIR_ROTARY
103516,AIR_ROTARY
103517,AIR_ROTARY
103518,AIR_ROTARY
103519,AIR_ROTARY
103520,AIR_ROTARY
103521,AIR_ROTARY
103522,AIR_ROTARY
103523,AIR_ROTARY
103524,AIR_ROTARY
103525,AIR_ROTARY
103526,AIR_ROTARY
103527,AIR_ROTARY
103528,AIR_ROTARY
103529,AIR_ROTARY
103530,AIR_ROTARY
103531,AIR_ROTARY
103532,AIR_ROTARY
103533,AIR_ROTARY
103534,AIR_ROTARY
103535,AIR_ROTARY
103536,AIR_ROTARY
103537,CABLE_TOOL
103539,AIR_ROTARY
103540,AIR_ROTARY
103541,AIR_ROTARY
103542,AIR_ROTARY
103543,AIR_ROTARY
103544,AIR_ROTARY
103545,AIR_ROTARY
103546,AIR_ROTARY
103548,AIR_ROTARY
103549,AIR_ROTARY
103550,AIR_ROTARY
103551,AIR_ROTARY
103552,AIR_ROTARY
103553,AIR_ROTARY
103554,AIR_ROTARY
103555,AIR_ROTARY
103556,AIR_ROTARY
103557,AIR_ROTARY
103558,AIR_ROTARY
103559,AIR_ROTARY
103560,AIR_ROTARY
103561,AIR_ROTARY
103562,CABLE_TOOL
103563,AIR_ROTARY
103564,AIR_ROTARY
103565,AIR_ROTARY
103566,AIR_ROTARY
103567,AIR_ROTARY
103568,AIR_ROTARY
103569,AIR_ROTARY
103570,AIR_ROTARY
103571,AIR_ROTARY
103572,AIR_ROTARY
103573,AIR_ROTARY
103574,AIR_ROTARY
103575,AIR_ROTARY
103576,AIR_ROTARY
103577,AIR_ROTARY
103578,AIR_ROTARY
103579,AIR_ROTARY
103581,AIR_ROTARY
103582,AIR_ROTARY
103583,CABLE_TOOL
103584,AIR_ROTARY
103585,AIR_ROTARY
103586,AIR_ROTARY
103587,AIR_ROTARY
103588,AIR_ROTARY
103589,AIR_ROTARY
103590,AIR_ROTARY
103591,AIR_ROTARY
103592,AIR_ROTARY
103593,AIR_ROTARY
103594,AIR_ROTARY
103595,AIR_ROTARY
103596,AIR_ROTARY
103597,AIR_ROTARY
103598,AIR_ROTARY
103599,AIR_ROTARY
103600,AIR_ROTARY
103601,AIR_ROTARY
103602,AIR_ROTARY
103603,AIR_ROTARY
103604,CABLE_TOOL
103605,AIR_ROTARY
103606,AIR_ROTARY
103607,CABLE_TOOL
103608,AIR_ROTARY
103609,AIR_ROTARY
103610,CABLE_TOOL
103611,AIR_ROTARY
103612,AIR_ROTARY
103613,AIR_ROTARY
103615,AIR_ROTARY
103616,AIR_ROTARY
103617,AIR_ROTARY
103618,AIR_ROTARY
103619,AIR_ROTARY
103620,AIR_ROTARY
103621,CABLE_TOOL
103622,AIR_ROTARY
103623,AIR_ROTARY
103624,AIR_ROTARY
103625,AIR_ROTARY
103626,AIR_ROTARY
103627,AIR_ROTARY
103628,AIR_ROTARY
103629,AIR_ROTARY
103630,AIR_ROTARY
103631,AIR_ROTARY
103632,AIR_ROTARY
103634,AIR_ROTARY
103635,CABLE_TOOL
103636,AIR_ROTARY
103637,AIR_ROTARY
103638,AIR_ROTARY
103639,AIR_ROTARY
103640,AIR_ROTARY
103641,AIR_ROTARY
103642,AIR_ROTARY
103643,AIR_ROTARY
103644,AIR_ROTARY
103645,AIR_ROTARY
103646,AIR_ROTARY
103647,AIR_ROTARY
103648,AIR_ROTARY
103649,AIR_ROTARY
103650,AIR_ROTARY
103651,AIR_ROTARY
103652,AIR_ROTARY
103653,AIR_ROTARY
103654,AIR_ROTARY
103655,CABLE_TOOL
103656,AIR_ROTARY
103657,AIR_ROTARY
103658,AIR_ROTARY
103659,AIR_ROTARY
103660,AIR_ROTARY
103661,AIR_ROTARY
103662,AIR_ROTARY
103664,AIR_ROTARY
103665,AIR_ROTARY
103666,AIR_ROTARY
103667,AIR_ROTARY
103668,AIR_ROTARY
103669,AIR_ROTARY
103670,AIR_ROTARY
103671,AIR_ROTARY
103672,CABLE_TOOL
103673,AIR_ROTARY
103674,AIR_ROTARY
103675,AIR_ROTARY
103676,AIR_ROTARY
103677,AIR_ROTARY
103678,AIR_ROTARY
103679,AIR_ROTARY
103681,AIR_ROTARY
103682,AIR_ROTARY
103683,AIR_ROTARY
103684,AIR_ROTARY
103685,CABLE_TOOL
103686,AIR_ROTARY
103687,AIR_ROTARY
103688,AUGER
103689,AIR_ROTARY
103690,AIR_ROTARY
103691,AIR_ROTARY
103692,AIR_ROTARY
103693,AIR_ROTARY
103694,AIR_ROTARY
103695,AIR_ROTARY
103696,AIR_ROTARY
103697,AIR_ROTARY
103698,AIR_ROTARY
103699,AIR_ROTARY
103700,AIR_ROTARY
103701,AIR_ROTARY
103702,AIR_ROTARY
103703,AIR_ROTARY
103704,AIR_ROTARY
103705,AIR_ROTARY
103706,CABLE_TOOL
103707,AIR_ROTARY
103708,AIR_ROTARY
103709,AIR_ROTARY
103710,AIR_ROTARY
103711,AIR_ROTARY
103712,AIR_ROTARY
103713,AIR_ROTARY
103714,AIR_ROTARY
103715,AIR_ROTARY
103717,AIR_ROTARY
103718,AIR_ROTARY
103719,AIR_ROTARY
103720,CABLE_TOOL
103721,AIR_ROTARY
103722,AIR_ROTARY
103723,AIR_ROTARY
103724,AIR_ROTARY
103725,AIR_ROTARY
103726,AIR_ROTARY
103727,AIR_ROTARY
103728,AIR_ROTARY
103729,AIR_ROTARY
103730,AIR_ROTARY
103731,AIR_ROTARY
103732,AIR_ROTARY
103733,AIR_ROTARY
103734,AIR_ROTARY
103735,AIR_ROTARY
103736,AIR_ROTARY
103737,AIR_ROTARY
103738,AIR_ROTARY
103739,AIR_ROTARY
103740,AIR_ROTARY
103741,AIR_ROTARY
103742,AIR_ROTARY
103743,AIR_ROTARY
103744,AIR_ROTARY
103745,AIR_ROTARY
103746,AIR_ROTARY
103747,AIR_ROTARY
103748,AIR_ROTARY
103749,AIR_ROTARY
103750,AIR_ROTARY
103751,AIR_ROTARY
103752,AIR_ROTARY
103753,AIR_ROTARY
103754,AIR_ROTARY
103755,AIR_ROTARY
103756,AIR_ROTARY
103757,AIR_ROTARY
103758,AIR_ROTARY
103759,AIR_ROTARY
103760,AIR_ROTARY
103761,AIR_ROTARY
103762,AIR_ROTARY
103763,CABLE_TOOL
103764,AIR_ROTARY
103765,AIR_ROTARY
103766,AIR_ROTARY
103767,AIR_ROTARY
103768,AIR_ROTARY
103769,AIR_ROTARY
103770,AIR_ROTARY
103771,AIR_ROTARY
103772,AIR_ROTARY
103773,AIR_ROTARY
103774,CABLE_TOOL
103775,AIR_ROTARY
103776,AIR_ROTARY
103777,AIR_ROTARY
103778,AIR_ROTARY
103779,AIR_ROTARY
103780,AIR_ROTARY
103781,AIR_ROTARY
103782,AIR_ROTARY
103783,AIR_ROTARY
103784,AIR_ROTARY
103785,AIR_ROTARY
103786,AIR_ROTARY
103787,AIR_ROTARY
103788,AIR_ROTARY
103789,AIR_ROTARY
103790,AIR_ROTARY
103791,AIR_ROTARY
103792,AIR_ROTARY
103793,AIR_ROTARY
103794,AIR_ROTARY
103795,AIR_ROTARY
103796,CABLE_TOOL
103797,AIR_ROTARY
103798,AIR_ROTARY
103799,AIR_ROTARY
103800,AIR_ROTARY
103801,AIR_ROTARY
103802,CABLE_TOOL
103803,AIR_ROTARY
103804,AIR_ROTARY
103805,AIR_ROTARY
103806,CABLE_TOOL
103807,AIR_ROTARY
103808,AIR_ROTARY
103809,CABLE_TOOL
103810,AIR_ROTARY
103811,AIR_ROTARY
103812,AIR_ROTARY
103813,CABLE_TOOL
103814,AIR_ROTARY
103815,AIR_ROTARY
103816,CABLE_TOOL
103817,AIR_ROTARY
103818,AIR_ROTARY
103819,CABLE_TOOL
103820,AIR_ROTARY
103821,AIR_ROTARY
103822,AIR_ROTARY
103823,AIR_ROTARY
103824,AIR_ROTARY
103825,AIR_ROTARY
103826,AIR_ROTARY
103827,AIR_ROTARY
103828,AIR_ROTARY
103829,AIR_ROTARY
103830,AIR_ROTARY
103831,AIR_ROTARY
103832,AIR_ROTARY
103833,AIR_ROTARY
103834,AIR_ROTARY
103835,AIR_ROTARY
103836,AIR_ROTARY
103837,AIR_ROTARY
103838,AIR_ROTARY
103839,AIR_ROTARY
103840,AIR_ROTARY
103841,AIR_ROTARY
103842,AIR_ROTARY
103843,AIR_ROTARY
103844,AIR_ROTARY
103845,AIR_ROTARY
103846,AIR_ROTARY
103847,AIR_ROTARY
103848,AIR_ROTARY
103849,AIR_ROTARY
103850,AIR_ROTARY
103851,AIR_ROTARY
103852,AIR_ROTARY
103853,AIR_ROTARY
103854,AIR_ROTARY
103855,AIR_ROTARY
103856,AIR_ROTARY
103857,AIR_ROTARY
103858,AIR_ROTARY
103859,AIR_ROTARY
103860,AIR_ROTARY
103861,AIR_ROTARY
103862,AIR_ROTARY
103863,AIR_ROTARY
103864,AIR_ROTARY
103865,AIR_ROTARY
103866,AIR_ROTARY
103867,CABLE_TOOL
103868,AIR_ROTARY
103870,AIR_ROTARY
103871,CABLE_TOOL
103872,AIR_ROTARY
103873,AIR_ROTARY
103874,AIR_ROTARY
103875,AIR_ROTARY
103876,AIR_ROTARY
103877,AIR_ROTARY
103878,AIR_ROTARY
103879,AIR_ROTARY
103880,CABLE_TOOL
103885,AIR_ROTARY
103886,AIR_ROTARY
103887,CABLE_TOOL
103888,AIR_ROTARY
103889,CABLE_TOOL
103890,CABLE_TOOL
103891,CABLE_TOOL
103892,CABLE_TOOL
103893,CABLE_TOOL
103895,CABLE_TOOL
103896,CABLE_TOOL
103897,CABLE_TOOL
103898,CABLE_TOOL
103900,CABLE_TOOL
103901,CABLE_TOOL
103902,CABLE_TOOL
103903,AIR_ROTARY
103904,CABLE_TOOL
103905,CABLE_TOOL
103906,CABLE_TOOL
103907,AIR_ROTARY
103908,CABLE_TOOL
103910,CABLE_TOOL
103911,CABLE_TOOL
103912,CABLE_TOOL
103913,AIR_ROTARY
103914,AIR_ROTARY
103915,DUO_ROTARY
103916,AIR_ROTARY
103917,AIR_ROTARY
103918,AIR_ROTARY
103919,CABLE_TOOL
103920,AIR_ROTARY
103921,CABLE_TOOL
103922,AIR_ROTARY
103923,AIR_ROTARY
103924,AIR_ROTARY
103925,AIR_ROTARY
103926,AIR_ROTARY
103927,AIR_ROTARY
103928,AIR_ROTARY
103929,AIR_ROTARY
103930,AIR_ROTARY
103931,CABLE_TOOL
103932,CABLE_TOOL
103933,AIR_ROTARY
103935,AIR_ROTARY
103936,AIR_ROTARY
103937,CABLE_TOOL
103938,AIR_ROTARY
103940,AIR_ROTARY
103941,CABLE_TOOL
103942,AIR_ROTARY
103943,AIR_ROTARY
103944,CABLE_TOOL
103945,AIR_ROTARY
103946,AIR_ROTARY
103947,AIR_ROTARY
103948,AIR_ROTARY
103949,AIR_ROTARY
103950,AIR_ROTARY
103951,CABLE_TOOL
103952,CABLE_TOOL
103953,AIR_ROTARY
103954,AIR_ROTARY
103955,CABLE_TOOL
103956,AIR_ROTARY
103957,AIR_ROTARY
103958,DUO_ROTARY
103959,CABLE_TOOL
103960,AIR_ROTARY
103961,AIR_ROTARY
103962,AIR_ROTARY
103963,AIR_ROTARY
103964,AIR_ROTARY
103965,DUO_ROTARY
103966,AIR_ROTARY
103967,CABLE_TOOL
103968,AIR_ROTARY
103969,AIR_ROTARY
103970,DUO_ROTARY
103971,DUO_ROTARY
103972,AIR_ROTARY
103973,AIR_ROTARY
103974,DUO_ROTARY
103975,AIR_ROTARY
103976,AIR_ROTARY
103977,CABLE_TOOL
103978,AIR_ROTARY
103979,DUO_ROTARY
103980,CABLE_TOOL
103981,AIR_ROTARY
103982,DUO_ROTARY
103983,CABLE_TOOL
103984,CABLE_TOOL
103985,DUO_ROTARY
103986,AIR_ROTARY
103987,DUO_ROTARY
103988,DUO_ROTARY
103989,AIR_ROTARY
103990,AIR_ROTARY
103992,AIR_ROTARY
103994,AIR_ROTARY
103995,AIR_ROTARY
103996,AIR_ROTARY
103997,AIR_ROTARY
103998,CABLE_TOOL
103999,DUO_ROTARY
104001,AIR_ROTARY
104002,DUO_ROTARY
104003,AIR_ROTARY
104004,AIR_ROTARY
104005,AIR_ROTARY
104006,AIR_ROTARY
104007,AIR_ROTARY
104009,AIR_ROTARY
104010,AIR_ROTARY
104011,AIR_ROTARY
104012,AIR_ROTARY
104013,DUO_ROTARY
104015,AIR_ROTARY
104016,AIR_ROTARY
104017,AIR_ROTARY
104018,AIR_ROTARY
104019,AIR_ROTARY
104020,AIR_ROTARY
104023,AIR_ROTARY
104024,AIR_ROTARY
104025,AIR_ROTARY
104026,AIR_ROTARY
104027,DUO_ROTARY
104029,AIR_ROTARY
104030,CABLE_TOOL
104031,AIR_ROTARY
104034,AIR_ROTARY
104035,AIR_ROTARY
104038,AIR_ROTARY
104041,AIR_ROTARY
104042,AIR_ROTARY
104044,AIR_ROTARY
104045,CABLE_TOOL
104046,CABLE_TOOL
104047,CABLE_TOOL
104048,AIR_ROTARY
104049,AIR_ROTARY
104050,AIR_ROTARY
104051,AIR_ROTARY
104053,AIR_ROTARY
104054,AIR_ROTARY
104055,AIR_ROTARY
104056,AIR_ROTARY
104057,AIR_ROTARY
104058,AIR_ROTARY
104059,AIR_ROTARY
104060,AIR_ROTARY
104062,AIR_ROTARY
104063,AIR_ROTARY
104064,AIR_ROTARY
104065,AIR_ROTARY
104066,AIR_ROTARY
104067,AIR_ROTARY
104068,AIR_ROTARY
104070,AIR_ROTARY
104071,AIR_ROTARY
104073,AIR_ROTARY
104074,AIR_ROTARY
104076,AIR_ROTARY
104077,AIR_ROTARY
104078,AIR_ROTARY
104079,AIR_ROTARY
104080,AIR_ROTARY
104081,AIR_ROTARY
104082,AIR_ROTARY
104083,AIR_ROTARY
104084,AIR_ROTARY
104085,AIR_ROTARY
104086,AIR_ROTARY
104087,AIR_ROTARY
104088,AIR_ROTARY
104089,AIR_ROTARY
104091,AIR_ROTARY
104092,AIR_ROTARY
104093,AIR_ROTARY
104094,AIR_ROTARY
104095,AIR_ROTARY
104096,AIR_ROTARY
104097,AIR_ROTARY
104098,AIR_ROTARY
104099,AIR_ROTARY
104100,AIR_ROTARY
104101,AIR_ROTARY
104102,AIR_ROTARY
104103,AIR_ROTARY
104104,AIR_ROTARY
104105,DUO_ROTARY
104106,AIR_ROTARY
104107,AIR_ROTARY
104108,AIR_ROTARY
104109,AIR_ROTARY
104110,AIR_ROTARY
104111,AIR_ROTARY
104112,AIR_ROTARY
104113,AIR_ROTARY
104114,AIR_ROTARY
104116,AIR_ROTARY
104117,AIR_ROTARY
104118,AIR_ROTARY
104119,AIR_ROTARY
104120,AIR_ROTARY
104121,AIR_ROTARY
104122,AIR_ROTARY
104123,AIR_ROTARY
104124,AIR_ROTARY
104125,AIR_ROTARY
104126,AIR_ROTARY
104127,AIR_ROTARY
104128,AIR_ROTARY
104129,AIR_ROTARY
104130,AIR_ROTARY
104131,AIR_ROTARY
104132,AIR_ROTARY
104133,AIR_ROTARY
104134,CABLE_TOOL
104135,AIR_ROTARY
104137,AIR_ROTARY
104139,AIR_ROTARY
104140,AIR_ROTARY
104141,AIR_ROTARY
104142,AIR_ROTARY
104143,AIR_ROTARY
104144,AIR_ROTARY
104145,AIR_ROTARY
104146,AIR_ROTARY
104147,AIR_ROTARY
104148,AIR_ROTARY
104149,AIR_ROTARY
104150,AIR_ROTARY
104151,AIR_ROTARY
104152,AIR_ROTARY
104153,AIR_ROTARY
104154,AIR_ROTARY
104155,AIR_ROTARY
104156,AIR_ROTARY
104157,AIR_ROTARY
104159,AIR_ROTARY
104160,AIR_ROTARY
104161,AIR_ROTARY
104162,AIR_ROTARY
104163,AIR_ROTARY
104164,AIR_ROTARY
104165,AIR_ROTARY
104166,AIR_ROTARY
104167,AIR_ROTARY
104168,AIR_ROTARY
104169,AIR_ROTARY
104170,AIR_ROTARY
104171,AIR_ROTARY
104172,AIR_ROTARY
104173,AIR_ROTARY
104174,AIR_ROTARY
104175,AIR_ROTARY
104176,AIR_ROTARY
104177,AIR_ROTARY
104178,AIR_ROTARY
104179,AIR_ROTARY
104180,AIR_ROTARY
104181,AIR_ROTARY
104182,AIR_ROTARY
104183,AIR_ROTARY
104184,AIR_ROTARY
104185,AIR_ROTARY
104186,AIR_ROTARY
104187,AIR_ROTARY
104188,AIR_ROTARY
104189,AIR_ROTARY
104190,AIR_ROTARY
104191,AIR_ROTARY
104192,AIR_ROTARY
104193,AIR_ROTARY
104194,AIR_ROTARY
104195,AIR_ROTARY
104196,AIR_ROTARY
104197,AIR_ROTARY
104199,AIR_ROTARY
104200,AIR_ROTARY
104201,AIR_ROTARY
104203,AIR_ROTARY
104204,AIR_ROTARY
104205,AIR_ROTARY
104206,AIR_ROTARY
104207,AIR_ROTARY
104208,AIR_ROTARY
104209,AIR_ROTARY
104210,AIR_ROTARY
104211,AIR_ROTARY
104212,AIR_ROTARY
104213,AIR_ROTARY
104214,AIR_ROTARY
104215,AIR_ROTARY
104216,AIR_ROTARY
104217,AIR_ROTARY
104218,AIR_ROTARY
104219,AIR_ROTARY
104220,AIR_ROTARY
104221,AIR_ROTARY
104223,AIR_ROTARY
104224,AIR_ROTARY
104225,AIR_ROTARY
104226,AIR_ROTARY
104227,AIR_ROTARY
104228,AIR_ROTARY
104229,AIR_ROTARY
104230,AIR_ROTARY
104231,AIR_ROTARY
104232,AIR_ROTARY
104233,AIR_ROTARY
104236,AIR_ROTARY
104237,AIR_ROTARY
104238,AIR_ROTARY
104239,AIR_ROTARY
104240,AIR_ROTARY
104241,AIR_ROTARY
104242,AIR_ROTARY
104243,DUO_ROTARY
104244,AIR_ROTARY
104245,AIR_ROTARY
104246,AIR_ROTARY
104247,AIR_ROTARY
104248,AIR_ROTARY
104249,AIR_ROTARY
104250,AIR_ROTARY
104252,AIR_ROTARY
104253,DUO_ROTARY
104254,AIR_ROTARY
104255,AIR_ROTARY
104256,AIR_ROTARY
104257,AIR_ROTARY
104258,AIR_ROTARY
104259,AIR_ROTARY
104260,AIR_ROTARY
104261,AIR_ROTARY
104262,AIR_ROTARY
104263,AIR_ROTARY
104264,DUO_ROTARY
104265,AIR_ROTARY
104266,AIR_ROTARY
104267,AIR_ROTARY
104268,AIR_ROTARY
104269,AIR_ROTARY
104270,AIR_ROTARY
104271,AIR_ROTARY
104272,AIR_ROTARY
104273,AIR_ROTARY
104275,AIR_ROTARY
104276,AIR_ROTARY
104277,AIR_ROTARY
104278,AIR_ROTARY
104279,AIR_ROTARY
104280,AIR_ROTARY
104281,AIR_ROTARY
104282,AIR_ROTARY
104283,AIR_ROTARY
104284,AIR_ROTARY
104285,AIR_ROTARY
104288,AIR_ROTARY
104289,AIR_ROTARY
104290,AIR_ROTARY
104291,AIR_ROTARY
104292,AIR_ROTARY
104293,AIR_ROTARY
104294,AIR_ROTARY
104295,AIR_ROTARY
104296,AIR_ROTARY
104297,AIR_ROTARY
104298,AIR_ROTARY
104300,AIR_ROTARY
104301,AIR_ROTARY
104302,AIR_ROTARY
104303,AIR_ROTARY
104304,AIR_ROTARY
104305,AIR_ROTARY
104306,JETTING
104307,AIR_ROTARY
104308,AIR_ROTARY
104309,AIR_ROTARY
104310,AIR_ROTARY
104311,AIR_ROTARY
104312,AIR_ROTARY
104313,AIR_ROTARY
104314,AIR_ROTARY
104315,AIR_ROTARY
104316,AIR_ROTARY
104317,AIR_ROTARY
104318,AIR_ROTARY
104319,AIR_ROTARY
104320,AIR_ROTARY
104321,AIR_ROTARY
104322,AIR_ROTARY
104323,AIR_ROTARY
104324,AIR_ROTARY
104325,AIR_ROTARY
104326,AIR_ROTARY
104327,AIR_ROTARY
104328,AIR_ROTARY
104329,AIR_ROTARY
104330,AIR_ROTARY
104331,AIR_ROTARY
104333,AIR_ROTARY
104334,AIR_ROTARY
104335,AIR_ROTARY
104336,AIR_ROTARY
104337,AIR_ROTARY
104338,AIR_ROTARY
104339,AIR_ROTARY
104340,AIR_ROTARY
104341,AIR_ROTARY
104342,AIR_ROTARY
104343,AIR_ROTARY
104344,AIR_ROTARY
104345,AIR_ROTARY
104346,CABLE_TOOL
104347,AIR_ROTARY
104348,AIR_ROTARY
104349,CABLE_TOOL
104350,AIR_ROTARY
104351,CABLE_TOOL
104352,CABLE_TOOL
104353,CABLE_TOOL
104354,CABLE_TOOL
104355,CABLE_TOOL
104356,AIR_ROTARY
104357,AIR_ROTARY
104358,CABLE_TOOL
104360,CABLE_TOOL
104361,AIR_ROTARY
104362,CABLE_TOOL
104364,AIR_ROTARY
104365,AIR_ROTARY
104366,CABLE_TOOL
104368,AIR_ROTARY
104369,AIR_ROTARY
104370,CABLE_TOOL
104371,AIR_ROTARY
104372,AIR_ROTARY
104373,CABLE_TOOL
104374,AIR_ROTARY
104375,CABLE_TOOL
104376,AIR_ROTARY
104377,CABLE_TOOL
104378,AIR_ROTARY
104379,AIR_ROTARY
104381,CABLE_TOOL
104382,CABLE_TOOL
104383,CABLE_TOOL
104384,AIR_ROTARY
104385,AIR_ROTARY
104386,AIR_ROTARY
104389,OTHER
104390,AIR_ROTARY
104391,AIR_ROTARY
104392,AUGER
104393,CABLE_TOOL
104395,AIR_ROTARY
104396,AIR_ROTARY
104397,CABLE_TOOL
104398,AIR_ROTARY
104399,CABLE_TOOL
104400,CABLE_TOOL
104401,CABLE_TOOL
104402,AIR_ROTARY
104403,CABLE_TOOL
104404,AIR_ROTARY
104405,CABLE_TOOL
104406,AUGER
104407,AIR_ROTARY
104408,CABLE_TOOL
104409,CABLE_TOOL
104410,CABLE_TOOL
104411,CABLE_TOOL
104412,AIR_ROTARY
104413,AIR_ROTARY
104414,CABLE_TOOL
104415,CABLE_TOOL
104417,CABLE_TOOL
104418,CABLE_TOOL
104419,AIR_ROTARY
104420,CABLE_TOOL
104421,AIR_ROTARY
104422,AIR_ROTARY
104424,AIR_ROTARY
104426,CABLE_TOOL
104429,AIR_ROTARY
104430,CABLE_TOOL
104431,AIR_ROTARY
104432,AIR_ROTARY
